====================================================================================================
Logging file for python script in Intensity Distribution.Experiment 1 (Anonymous): Exp1_LIC_GASD
.py
| The recreation of Experiment 1: comparison between LIC and GASD. 
Started at 2024-05-19 12:29:44.773952 with command:
> python Exp1_LIC_GASD.py --exp T1_CTr_LIC_sig1
====================================================================================================

2024-05-19 12:29:46.760771 | Iteration 1: similarity = 1.77e-01, loss = 5.53e+00, dice = 5.93e-01
2024-05-19 12:29:48.673250 | Iteration 2: similarity = 1.92e-01, loss = 4.17e+00, dice = 6.20e-01
2024-05-19 12:29:50.530755 | Iteration 3: similarity = 2.14e-01, loss = 3.47e+00, dice = 6.42e-01
2024-05-19 12:29:52.387380 | Iteration 4: similarity = 2.38e-01, loss = 2.74e+00, dice = 6.65e-01
2024-05-19 12:29:54.250483 | Iteration 5: similarity = 2.56e-01, loss = 2.50e+00, dice = 6.77e-01
2024-05-19 12:29:56.112498 | Iteration 6: similarity = 2.72e-01, loss = 2.24e+00, dice = 6.86e-01
2024-05-19 12:29:58.003939 | Iteration 7: similarity = 2.86e-01, loss = 2.00e+00, dice = 6.95e-01
2024-05-19 12:29:59.876315 | Iteration 8: similarity = 2.98e-01, loss = 1.78e+00, dice = 7.03e-01
2024-05-19 12:30:01.746462 | Iteration 9: similarity = 3.08e-01, loss = 1.60e+00, dice = 7.10e-01
2024-05-19 12:30:03.612421 | Iteration 10: similarity = 3.16e-01, loss = 1.44e+00, dice = 7.14e-01
2024-05-19 12:30:05.494178 | Iteration 11: similarity = 3.23e-01, loss = 1.30e+00, dice = 7.19e-01
2024-05-19 12:30:07.353029 | Iteration 12: similarity = 3.30e-01, loss = 1.18e+00, dice = 7.23e-01
2024-05-19 12:30:09.211677 | Iteration 13: similarity = 3.35e-01, loss = 1.07e+00, dice = 7.26e-01
2024-05-19 12:30:11.053437 | Iteration 14: similarity = 3.39e-01, loss = 9.67e-01, dice = 7.30e-01
2024-05-19 12:30:12.901156 | Iteration 15: similarity = 3.43e-01, loss = 8.76e-01, dice = 7.32e-01
2024-05-19 12:30:14.766286 | Iteration 16: similarity = 3.47e-01, loss = 7.94e-01, dice = 7.35e-01
2024-05-19 12:30:16.625192 | Iteration 17: similarity = 3.51e-01, loss = 7.17e-01, dice = 7.38e-01
2024-05-19 12:30:18.490396 | Iteration 18: similarity = 3.54e-01, loss = 6.46e-01, dice = 7.40e-01
2024-05-19 12:30:20.348158 | Iteration 19: similarity = 3.57e-01, loss = 5.82e-01, dice = 7.43e-01
2024-05-19 12:30:22.214920 | Iteration 20: similarity = 3.60e-01, loss = 5.25e-01, dice = 7.45e-01
2024-05-19 12:30:24.066880 | Iteration 21: similarity = 3.62e-01, loss = 4.72e-01, dice = 7.47e-01
2024-05-19 12:30:25.916722 | Iteration 22: similarity = 3.64e-01, loss = 4.22e-01, dice = 7.48e-01
2024-05-19 12:30:27.782224 | Iteration 23: similarity = 3.66e-01, loss = 3.77e-01, dice = 7.50e-01
2024-05-19 12:30:29.629123 | Iteration 24: similarity = 3.68e-01, loss = 3.36e-01, dice = 7.51e-01
2024-05-19 12:30:31.501021 | Iteration 25: similarity = 3.70e-01, loss = 2.98e-01, dice = 7.54e-01
2024-05-19 12:30:33.362542 | Iteration 26: similarity = 3.72e-01, loss = 2.64e-01, dice = 7.55e-01
2024-05-19 12:30:35.225791 | Iteration 27: similarity = 3.74e-01, loss = 2.33e-01, dice = 7.57e-01
2024-05-19 12:30:37.102592 | Iteration 28: similarity = 3.76e-01, loss = 2.05e-01, dice = 7.58e-01
2024-05-19 12:30:38.986581 | Iteration 29: similarity = 3.77e-01, loss = 1.80e-01, dice = 7.59e-01
2024-05-19 12:30:40.841323 | Iteration 30: similarity = 3.78e-01, loss = 1.58e-01, dice = 7.60e-01
2024-05-19 12:30:42.714101 | Iteration 31: similarity = 3.80e-01, loss = 1.39e-01, dice = 7.62e-01
2024-05-19 12:30:44.561151 | Iteration 32: similarity = 3.81e-01, loss = 1.22e-01, dice = 7.63e-01
2024-05-19 12:30:46.436059 | Iteration 33: similarity = 3.82e-01, loss = 1.08e-01, dice = 7.65e-01
2024-05-19 12:30:48.294565 | Iteration 34: similarity = 3.83e-01, loss = 9.50e-02, dice = 7.67e-01
2024-05-19 12:30:50.166600 | Iteration 35: similarity = 3.84e-01, loss = 8.47e-02, dice = 7.68e-01
2024-05-19 12:30:52.032041 | Iteration 36: similarity = 3.85e-01, loss = 7.52e-02, dice = 7.68e-01
2024-05-19 12:30:53.906599 | Iteration 37: similarity = 3.86e-01, loss = 6.83e-02, dice = 7.69e-01
2024-05-19 12:30:55.783695 | Iteration 38: similarity = 3.86e-01, loss = 6.24e-02, dice = 7.71e-01
2024-05-19 12:30:57.656164 | Iteration 39: similarity = 3.87e-01, loss = 5.72e-02, dice = 7.72e-01
2024-05-19 12:30:59.523998 | Iteration 40: similarity = 3.88e-01, loss = 5.30e-02, dice = 7.74e-01
2024-05-19 12:31:01.378223 | Iteration 41: similarity = 3.89e-01, loss = 4.98e-02, dice = 7.75e-01
2024-05-19 12:31:03.224547 | Iteration 42: similarity = 3.90e-01, loss = 4.74e-02, dice = 7.75e-01
2024-05-19 12:31:05.084918 | Iteration 43: similarity = 3.91e-01, loss = 4.54e-02, dice = 7.76e-01
2024-05-19 12:31:06.933775 | Iteration 44: similarity = 3.91e-01, loss = 4.42e-02, dice = 7.78e-01
2024-05-19 12:31:08.783820 | Iteration 45: similarity = 3.92e-01, loss = 4.35e-02, dice = 7.78e-01
