====================================================================================================
Logging file for python script in Intensity Distribution.Experiment 1 (Anonymous): Exp1_LIC_GASD
.py
| The recreation of Experiment 1: comparison between LIC and GASD. 
Started at 2024-05-19 19:15:15.160297 with command:
> python Exp1_LIC_GASD.py --exp T1_CTr_GASD_noise_sig1
====================================================================================================

2024-05-19 19:15:17.357619 | Iteration 1: similarity = -1.94e-01, loss = 2.51e-01, dice = 5.93e-01
2024-05-19 19:15:19.427205 | Iteration 2: similarity = -2.25e-01, loss = 2.67e-01, dice = 5.80e-01
2024-05-19 19:15:21.531232 | Iteration 3: similarity = -1.99e-01, loss = 2.42e-01, dice = 5.59e-01
2024-05-19 19:15:23.561142 | Iteration 4: similarity = -1.83e-01, loss = 2.30e-01, dice = 5.44e-01
2024-05-19 19:15:25.613143 | Iteration 5: similarity = -1.73e-01, loss = 2.25e-01, dice = 5.31e-01
2024-05-19 19:15:27.617413 | Iteration 6: similarity = -1.71e-01, loss = 2.26e-01, dice = 5.20e-01
2024-05-19 19:15:29.673809 | Iteration 7: similarity = -1.72e-01, loss = 2.30e-01, dice = 5.10e-01
2024-05-19 19:15:31.655649 | Iteration 8: similarity = -1.66e-01, loss = 2.26e-01, dice = 5.05e-01
2024-05-19 19:15:33.674009 | Iteration 9: similarity = -1.60e-01, loss = 2.23e-01, dice = 4.98e-01
2024-05-19 19:15:35.762992 | Iteration 10: similarity = -1.63e-01, loss = 2.27e-01, dice = 4.92e-01
2024-05-19 19:15:37.877300 | Iteration 11: similarity = -1.70e-01, loss = 2.36e-01, dice = 4.88e-01
2024-05-19 19:15:39.962394 | Iteration 12: similarity = -1.60e-01, loss = 2.28e-01, dice = 4.83e-01
2024-05-19 19:15:42.143806 | Iteration 13: similarity = -1.56e-01, loss = 2.26e-01, dice = 4.80e-01
2024-05-19 19:15:44.163426 | Iteration 14: similarity = -1.57e-01, loss = 2.29e-01, dice = 4.76e-01
2024-05-19 19:15:46.223884 | Iteration 15: similarity = -1.42e-01, loss = 2.15e-01, dice = 4.74e-01
2024-05-19 19:15:48.420315 | Iteration 16: similarity = -1.44e-01, loss = 2.18e-01, dice = 4.70e-01
2024-05-19 19:15:50.435860 | Iteration 17: similarity = -1.44e-01, loss = 2.19e-01, dice = 4.67e-01
2024-05-19 19:15:52.514035 | Iteration 18: similarity = -1.42e-01, loss = 2.18e-01, dice = 4.66e-01
2024-05-19 19:15:54.601545 | Iteration 19: similarity = -1.41e-01, loss = 2.19e-01, dice = 4.63e-01
2024-05-19 19:15:56.744452 | Iteration 20: similarity = -1.33e-01, loss = 2.11e-01, dice = 4.61e-01
2024-05-19 19:15:58.774419 | Iteration 21: similarity = -1.31e-01, loss = 2.09e-01, dice = 4.58e-01
2024-05-19 19:16:00.886855 | Iteration 22: similarity = -1.26e-01, loss = 2.06e-01, dice = 4.56e-01
2024-05-19 19:16:02.910529 | Iteration 23: similarity = -1.23e-01, loss = 2.04e-01, dice = 4.56e-01
2024-05-19 19:16:04.960468 | Iteration 24: similarity = -1.24e-01, loss = 2.05e-01, dice = 4.55e-01
2024-05-19 19:16:07.120942 | Iteration 25: similarity = -1.22e-01, loss = 2.03e-01, dice = 4.53e-01
2024-05-19 19:16:09.179717 | Iteration 26: similarity = -1.13e-01, loss = 1.95e-01, dice = 4.51e-01
2024-05-19 19:16:11.239255 | Iteration 27: similarity = -1.08e-01, loss = 1.91e-01, dice = 4.49e-01
2024-05-19 19:16:13.408005 | Iteration 28: similarity = -1.08e-01, loss = 1.92e-01, dice = 4.48e-01
2024-05-19 19:16:15.470393 | Iteration 29: similarity = -1.03e-01, loss = 1.87e-01, dice = 4.47e-01
2024-05-19 19:16:17.592785 | Iteration 30: similarity = -1.02e-01, loss = 1.86e-01, dice = 4.47e-01
2024-05-19 19:16:19.755928 | Iteration 31: similarity = -9.80e-02, loss = 1.83e-01, dice = 4.45e-01
2024-05-19 19:16:21.814942 | Iteration 32: similarity = -1.03e-01, loss = 1.88e-01, dice = 4.44e-01
2024-05-19 19:16:23.964032 | Iteration 33: similarity = -9.87e-02, loss = 1.84e-01, dice = 4.43e-01
2024-05-19 19:16:26.098091 | Iteration 34: similarity = -9.03e-02, loss = 1.76e-01, dice = 4.42e-01
2024-05-19 19:16:28.283512 | Iteration 35: similarity = -8.98e-02, loss = 1.76e-01, dice = 4.41e-01
2024-05-19 19:16:30.355649 | Iteration 36: similarity = -9.22e-02, loss = 1.78e-01, dice = 4.41e-01
2024-05-19 19:16:32.480256 | Iteration 37: similarity = -8.38e-02, loss = 1.70e-01, dice = 4.40e-01
2024-05-19 19:16:34.673452 | Iteration 38: similarity = -8.01e-02, loss = 1.67e-01, dice = 4.40e-01
2024-05-19 19:16:36.721485 | Iteration 39: similarity = -8.18e-02, loss = 1.69e-01, dice = 4.39e-01
2024-05-19 19:16:38.956286 | Iteration 40: similarity = -8.09e-02, loss = 1.68e-01, dice = 4.39e-01
2024-05-19 19:16:41.027010 | Iteration 41: similarity = -7.85e-02, loss = 1.66e-01, dice = 4.39e-01
2024-05-19 19:16:43.281718 | Iteration 42: similarity = -7.84e-02, loss = 1.66e-01, dice = 4.38e-01
2024-05-19 19:16:45.333201 | Iteration 43: similarity = -7.39e-02, loss = 1.61e-01, dice = 4.38e-01
2024-05-19 19:16:47.413828 | Iteration 44: similarity = -7.37e-02, loss = 1.61e-01, dice = 4.38e-01
2024-05-19 19:16:49.533818 | Iteration 45: similarity = -6.94e-02, loss = 1.57e-01, dice = 4.37e-01
2024-05-19 19:16:51.629757 | Iteration 46: similarity = -7.15e-02, loss = 1.59e-01, dice = 4.37e-01
2024-05-19 19:16:53.884076 | Iteration 47: similarity = -6.63e-02, loss = 1.54e-01, dice = 4.37e-01
2024-05-19 19:16:55.925334 | Iteration 48: similarity = -7.25e-02, loss = 1.61e-01, dice = 4.36e-01
2024-05-19 19:16:57.969083 | Iteration 49: similarity = -6.26e-02, loss = 1.51e-01, dice = 4.36e-01
2024-05-19 19:17:00.139083 | Iteration 50: similarity = -6.54e-02, loss = 1.54e-01, dice = 4.36e-01
2024-05-19 19:17:02.189155 | Iteration 51: similarity = -5.99e-02, loss = 1.48e-01, dice = 4.36e-01
2024-05-19 19:17:04.219992 | Iteration 52: similarity = -5.90e-02, loss = 1.47e-01, dice = 4.36e-01
2024-05-19 19:17:06.482349 | Iteration 53: similarity = -5.65e-02, loss = 1.45e-01, dice = 4.36e-01
2024-05-19 19:17:08.597736 | Iteration 54: similarity = -5.81e-02, loss = 1.47e-01, dice = 4.35e-01
2024-05-19 19:17:10.773603 | Iteration 55: similarity = -5.29e-02, loss = 1.42e-01, dice = 4.36e-01
2024-05-19 19:17:12.784029 | Iteration 56: similarity = -5.37e-02, loss = 1.42e-01, dice = 4.35e-01
2024-05-19 19:17:14.946904 | Iteration 57: similarity = -5.50e-02, loss = 1.44e-01, dice = 4.35e-01
2024-05-19 19:17:17.001310 | Iteration 58: similarity = -5.13e-02, loss = 1.40e-01, dice = 4.35e-01
2024-05-19 19:17:19.066685 | Iteration 59: similarity = -4.92e-02, loss = 1.38e-01, dice = 4.35e-01
2024-05-19 19:17:21.110150 | Iteration 60: similarity = -4.60e-02, loss = 1.35e-01, dice = 4.35e-01
2024-05-19 19:17:23.189784 | Iteration 61: similarity = -4.69e-02, loss = 1.36e-01, dice = 4.34e-01
2024-05-19 19:17:25.247818 | Iteration 62: similarity = -4.49e-02, loss = 1.34e-01, dice = 4.34e-01
2024-05-19 19:17:27.306175 | Iteration 63: similarity = -4.41e-02, loss = 1.33e-01, dice = 4.34e-01
2024-05-19 19:17:29.368193 | Iteration 64: similarity = -4.47e-02, loss = 1.33e-01, dice = 4.34e-01
2024-05-19 19:17:31.448036 | Iteration 65: similarity = -4.15e-02, loss = 1.30e-01, dice = 4.34e-01
2024-05-19 19:17:33.431742 | Iteration 66: similarity = -4.13e-02, loss = 1.30e-01, dice = 4.34e-01
2024-05-19 19:17:35.468747 | Iteration 67: similarity = -4.01e-02, loss = 1.29e-01, dice = 4.34e-01
2024-05-19 19:17:37.443269 | Iteration 68: similarity = -3.72e-02, loss = 1.26e-01, dice = 4.34e-01
2024-05-19 19:17:39.502653 | Iteration 69: similarity = -3.78e-02, loss = 1.26e-01, dice = 4.34e-01
2024-05-19 19:17:41.630118 | Iteration 70: similarity = -4.24e-02, loss = 1.31e-01, dice = 4.34e-01
2024-05-19 19:17:43.749376 | Iteration 71: similarity = -3.65e-02, loss = 1.25e-01, dice = 4.34e-01
2024-05-19 19:17:45.818679 | Iteration 72: similarity = -3.52e-02, loss = 1.24e-01, dice = 4.33e-01
2024-05-19 19:17:48.045625 | Iteration 73: similarity = -3.67e-02, loss = 1.25e-01, dice = 4.33e-01
2024-05-19 19:17:50.129052 | Iteration 74: similarity = -3.50e-02, loss = 1.23e-01, dice = 4.33e-01
2024-05-19 19:17:52.223729 | Iteration 75: similarity = -3.34e-02, loss = 1.22e-01, dice = 4.34e-01
2024-05-19 19:17:54.334742 | Iteration 76: similarity = -3.41e-02, loss = 1.22e-01, dice = 4.34e-01
2024-05-19 19:17:56.372784 | Iteration 77: similarity = -3.39e-02, loss = 1.22e-01, dice = 4.34e-01
2024-05-19 19:17:58.453719 | Iteration 78: similarity = -3.11e-02, loss = 1.19e-01, dice = 4.34e-01
2024-05-19 19:18:00.629570 | Iteration 79: similarity = -3.11e-02, loss = 1.19e-01, dice = 4.34e-01
2024-05-19 19:18:02.772623 | Iteration 80: similarity = -3.18e-02, loss = 1.20e-01, dice = 4.34e-01
2024-05-19 19:18:04.797980 | Iteration 81: similarity = -2.79e-02, loss = 1.16e-01, dice = 4.34e-01
2024-05-19 19:18:07.043488 | Iteration 82: similarity = -2.91e-02, loss = 1.17e-01, dice = 4.35e-01
2024-05-19 19:18:09.087488 | Iteration 83: similarity = -2.75e-02, loss = 1.15e-01, dice = 4.35e-01
2024-05-19 19:18:11.197919 | Iteration 84: similarity = -2.71e-02, loss = 1.15e-01, dice = 4.34e-01
2024-05-19 19:18:13.395144 | Iteration 85: similarity = -2.68e-02, loss = 1.14e-01, dice = 4.34e-01
2024-05-19 19:18:15.416224 | Iteration 86: similarity = -2.96e-02, loss = 1.17e-01, dice = 4.34e-01
2024-05-19 19:18:17.464269 | Iteration 87: similarity = -2.64e-02, loss = 1.14e-01, dice = 4.35e-01
2024-05-19 19:18:19.706290 | Iteration 88: similarity = -2.39e-02, loss = 1.11e-01, dice = 4.35e-01
2024-05-19 19:18:21.738377 | Iteration 89: similarity = -2.45e-02, loss = 1.12e-01, dice = 4.35e-01
2024-05-19 19:18:23.865682 | Iteration 90: similarity = -2.50e-02, loss = 1.12e-01, dice = 4.35e-01
2024-05-19 19:18:26.032130 | Iteration 91: similarity = -2.34e-02, loss = 1.10e-01, dice = 4.35e-01
2024-05-19 19:18:28.118382 | Iteration 92: similarity = -2.26e-02, loss = 1.10e-01, dice = 4.35e-01
2024-05-19 19:18:30.249344 | Iteration 93: similarity = -2.43e-02, loss = 1.11e-01, dice = 4.35e-01
