====================================================================================================
Logging file for python script in Intensity Distribution.Experiment 1 (Anonymous): Exp1_LIC_GASD
.py
| The recreation of Experiment 1: comparison between LIC and GASD. 
Started at 2024-05-19 16:56:57.723859 with command:
> python Exp1_LIC_GASD.py --exp T1_LIC_noise_sig10
====================================================================================================

2024-05-19 16:56:59.721035 | Iteration 1: similarity = 2.09e-01, loss = 5.50e+00, dice = 5.93e-01
2024-05-19 16:57:01.730731 | Iteration 2: similarity = 2.36e-01, loss = 4.16e+00, dice = 6.26e-01
2024-05-19 16:57:03.615279 | Iteration 3: similarity = 2.97e-01, loss = 3.49e+00, dice = 6.61e-01
2024-05-19 16:57:05.585644 | Iteration 4: similarity = 3.51e-01, loss = 2.77e+00, dice = 6.92e-01
2024-05-19 16:57:07.554099 | Iteration 5: similarity = 3.86e-01, loss = 2.50e+00, dice = 7.08e-01
2024-05-19 16:57:09.700210 | Iteration 6: similarity = 4.23e-01, loss = 2.23e+00, dice = 7.22e-01
2024-05-19 16:57:11.637760 | Iteration 7: similarity = 4.56e-01, loss = 1.97e+00, dice = 7.33e-01
2024-05-19 16:57:13.686392 | Iteration 8: similarity = 4.84e-01, loss = 1.76e+00, dice = 7.44e-01
2024-05-19 16:57:15.612566 | Iteration 9: similarity = 5.08e-01, loss = 1.57e+00, dice = 7.52e-01
2024-05-19 16:57:17.578066 | Iteration 10: similarity = 5.27e-01, loss = 1.40e+00, dice = 7.58e-01
2024-05-19 16:57:19.437532 | Iteration 11: similarity = 5.43e-01, loss = 1.26e+00, dice = 7.63e-01
2024-05-19 16:57:21.489512 | Iteration 12: similarity = 5.57e-01, loss = 1.13e+00, dice = 7.67e-01
2024-05-19 16:57:23.555073 | Iteration 13: similarity = 5.69e-01, loss = 1.01e+00, dice = 7.71e-01
2024-05-19 16:57:26.074433 | Iteration 14: similarity = 5.80e-01, loss = 9.11e-01, dice = 7.74e-01
2024-05-19 16:57:28.008186 | Iteration 15: similarity = 5.91e-01, loss = 8.17e-01, dice = 7.76e-01
2024-05-19 16:57:30.048188 | Iteration 16: similarity = 6.00e-01, loss = 7.30e-01, dice = 7.79e-01
